AAPL,META,MSFT
153.7709503173828,380.3872375488281,291.4728698730469
146.7639617919922,374.7438049316406,288.3753356933594
143.33892822265625,363.0091552734375,291.171875
144.09461975097656,344.33709716796875,290.870849609375
140.1691436767578,338.01690673828125,275.76220703125
138.481201171875,331.3981018066406,280.3841552734375
140.14950561523438,323.92333984375,285.6955261230469
142.1416778564453,323.23663330078125,295.3859558105469
146.6952667236328,340.2762756347656,301.7460021972656
146.07699584960938,310.75543212890625,313.7960205078125
147.2252197265625,326.5409851074219,323.467041015625
147.8528594970703,337.0315856933594,327.2151184082031
147.41058349609375,339.2909240722656,326.9530029296875
155.1550750732422,337.1012268066406,331.9772644042969
159.1550750732422,339.46014404296875,328.7087097167969
161.9364013671875,309.1429748535156,321.0918884277344
168.23617553710938,321.2957458496094,325.80010986328125
172.71775817871094,332.9209289550781,330.1581726074219
168.1968536376953,332.2242126464844,314.9828796386719
173.24844360351562,333.6673889160156,325.57647705078125
175.1354217529297,342.74462890625,330.0803527832031
171.91184997558594,322.6493530273437,307.7649841308594
172.06910705566406,332.801513671875,306.4031677246094
166.87991333007812,316.6575927734375,294.4088134765625
158.840576171875,307.2618408203125,288.2998046875
167.4007568359375,300.294677734375,299.8661193847656
169.9265594482422,236.6446990966797,293.0469665527344
173.4691619873047,230.91172790527344,302.7357788085937
170.03482055664062,219.96331787109372,292.28826904296875
161.6999053955078,201.13206481933597,280.4641418457031
162.48712158203125,210.04006958007807,291.2549743652344
160.56822204589844,199.12152099609372,282.55010986328125
155.9923858642578,194.29429626464844,278.3878479003906
157.04530334472656,202.6748046875,286.96600341796875
166.1281280517578,215.6337127685547,296.39208984375
172.80003356933594,222.5411529541016,302.8645935058594
171.5305938720703,223.79525756835935,301.616943359375
169.3952178955078,221.90415954589844,293.7698974609375
167.68295288085938,213.98150634765625,280.3666381835937
164.56350708007812,199.47984313964844,279.138427734375
154.29981994628906,180.10118103027344,263.4053955078125
155.44129943847656,210.1396331787109,277.296142578125
154.99957275390625,202.8141326904297,267.8017272949219
140.49298095703125,190.34292602539065,248.9104461669922
138.7781982421875,191.33822631835935,248.2493133544922
138.32489013671875,180.42962646484372,253.6622314453125
146.68191528320312,192.73165893554688,265.63104248046875
144.02105712890625,193.33880615234372,262.58270263671875
135.1417236328125,174.74642944335938,247.18435668945312
128.17420959472656,160.11537170410156,239.3484039306641
136.2651824951172,158.00531005859375,252.91964721679688
137.21127319335938,163.17098999023438,254.28753662109372
140.8477325439453,168.9736328125,260.1009826660156
143.74513244628906,162.50411987304688,247.8487243652344
144.93760681152344,166.44554138183594,248.41542053222656
151.8557891845703,168.47596740722656,254.38519287109372
155.0685577392578,159.966064453125,270.0668640136719
163.72122192382812,168.0081787109375,275.98785400390625
162.75453186035156,167.7394256591797,275.8217163085937
170.9159698486328,180.0414581298828,286.7353820800781
169.2678680419922,167.172119140625,280.17681884765625
167.79742431640625,167.98826599121094,273.0292053222656
155.15562438964844,162.16571044921875,256.011962890625
153.91217041015625,159.6376495361328,252.70257568359372
151.8199920654297,152.41171264648438,246.7299041748047
152.4515838623047,147.32565307617188,239.41583251953125
148.4547882080078,139.75137329101562,232.95358276367188
140.6091766357422,135.77012634277344,232.54234313964844
144.4776611328125,138.32806396484375,243.99810791015625
137.15512084960938,127.9370346069336,220.7047271728516
140.54010009765625,133.41122436523438,232.5717315673828
145.33628845214844,129.40011596679688,237.06591796875
142.89869689941406,97.48057556152344,222.0167388916016
143.1256866455078,90.11528778076172,215.5055694580078
137.8966827392578,96.01747131347656,224.09251403808597
146.5757598876953,113.68419647216795,236.50782775878903
149.5511474609375,111.52438354492188,236.85031127929688
146.40773010253906,110.88739013671876,243.00672912597656
146.60540771484375,119.87503814697266,250.07632446289065
139.32012939453125,113.39556884765624,239.9432373046875
143.79808044433594,119.58639526367188,252.26593017578125
130.84861755371094,113.94298553466795,236.09425354003903
130.34446716308594,117.4862823486328,234.4054107666016
128.4366912841797,119.7754898071289,235.47569274902344
128.13023376464844,129.41009521484375,220.85540771484372
131.8766632080078,136.06869506835938,234.1894073486328
133.7152862548828,135.51132202148438,227.7285919189453
140.2295379638672,140.83624267578125,236.2513427734375
142.63162231445312,148.2711944580078,243.3209381103516
149.98614501953125,185.18719482421875,252.1186065673828
149.50230407714844,173.33306884765625,258.333984375
152.1753692626953,171.631103515625,258.0458984375
147.9084014892578,171.23297119140625,250.7814178466797
143.8592071533203,172.60650634765625,242.41448974609372
150.08641052246094,183.64450073242188,250.17112731933597
148.9676971435547,180.05140686035156,249.9447021484375
153.45245361328125,194.6924285888672,275.05535888671875
157.3432159423828,203.3217315673828,273.3131103515625
159.16485595703125,204.38673400878903,276.1184387207031
163.97634887695312,213.71278381347656,282.6840209960937
159.194580078125,212.84683227539065,278.4021301269531
163.580322265625,217.83335876464844,284.2786560058594
163.3724365234375,211.891357421875,281.2862548828125
166.7285919189453,237.44093322753903,300.0577087402344
165.77816772460938,235.9181060791016,299.6343994140625
170.05503845214844,232.2752685546875,302.1937561035156
170.58767700195312,237.73953247070312,304.6152648925781
173.65103149414062,244.4877471923828,314.04119873046875
171.49977111816406,251.5046539306641,321.51885986328125
178.53857421875,271.3312072753906,328.08892822265625
176.28814697265625,262.36346435546875,319.01318359375
181.7308349609375,270.0472717285156,329.7758178710937
183.41619873046875,282.9961853027344,333.485107421875
183.6739654541016,277.1637268066406,324.1627197265625
192.29901123046875,285.6338195800781,335.9414367675781
189.037353515625,289.1671447753906,332.6662292480469
188.8985748291016,311.9398193359375,338.0328063964844
193.41928100585935,314.5276794433594,350.2850952148437
191.95201110839844,293.08868408203125,346.2404479980469
194.7576446533203,317.10546875,331.3838195800781
180.42221069335935,309.2723999023437,323.353759765625
176.4368438720703,304.30584716796875,318.5692443847656
175.2852783203125,292.9095153808594,316.7425842285156
175.94049072265625,286.2508850097656,318.779052734375
178.87896728515625,288.8984375,320.00494384765625
188.0814971923828,294.98974609375,324.90826416015625
176.88356018066406,296.49267578125,330.4542541503906
174.46136474609375,310.2577514648437,334.8337097167969
174.21316528320312,298.2643127441406,317.1083679199219
170.70884704589844,297.5575561523437,308.576904296875
172.48580932617188,305.3807373046875,318.1265869140625
176.1986083984375,313.9503479003906,323.5242614746094
179.39517211914062,322.6393737792969,327.3797607421875
174.5605926513672,315.483154296875,326.3417358398437
172.1780548095703,311.0838317871094,326.7569580078125
169.0509796142578,301.240234375,333.45953369140625
175.36468505859375,313.1242980957031,348.7727355957031
181.0828094482422,319.0463256835937,356.5726623535156
186.887939453125,331.1492614746094,366.19189453125
189.5022430419922,335.3992614746094,369.5599060058594
189.26368713378903,337.3998107910156,379.099365234375
188.29946899414065,318.5188293457031,365.6668701171875
194.5419921875,331.1891174316406,370.708984375
196.9276580810547,331.6071472167969,362.4870910644531
193.6672515869141,347.6415710449219,367.1329650878906
191.99728393554688,356.1514587402344,370.550537109375
183.150390625,342.8541564941406,367.1131591796875
184.0350799560547,355.7533264160156,372.25433349609375
182.53407287597656,365.73626708984375,386.5980529785156
192.73284912109372,379.9891052246094,392.7793884277344
191.2716064453125,392.2911682128906,400.1295471191406
185.74481201171875,392.9281005859375,399.98095703125
188.2795867919922,467.3871765136719,410.1543273925781
184.1703643798828,457.9616394042969,402.4971008300781
180.7067108154297,469.53704833984375,399.7381591796875
180.30860900878903,479.9889221191406,404.4521484375
178.815673828125,500.4742126464844,412.3518371582031
168.20574951171875,510.3282470703125,406.0400085449219
170.3257598876953,493.7687072753906,411.9548950195313
175.2524871826172,494.4362182617188,418.2170715332031
170.0470733642578,501.1915893554688,419.6560668945313
169.23092651367188,489.5639953613281,421.3531188964844
168.78305053710938,525.4232177734375,422.2958984375
174.2173614501953,521.2584228515625,424.6876525878906
167.21044921875,492.3737487792969,408.7195739746094
166.11561584472656,494.2967529296875,404.48193359375
172.6846160888672,431.0474853515625,399.20220947265625
182.51817321777344,450.3171691894531,403.5788269042969
183.70260620117188,473.6919250488281,409.1959533691406
189.0845184326172,479.7896728515625,420.6317443847656
191.7057037353516,462.941162109375,426.5572509765625
189.3535919189453,478.1755676269531,427.8298645019531
193.38006591796875,475.75439453125,411.1270446777344
196.23046875,491.1681518554688,421.3973083496094
213.5223846435547,502.26763916015625,439.0246887207031
208.97764587402344,500.3727111816406,443.1208801269531
212.5356903076172,511.762451171875,449.54345703125
219.53216552734372,508.1520690917969,456.6222534179688
227.9139862060547,528.5978393554688,456.8807678222656
233.6148376464844,494.8473510742188,451.3330383300781
223.55862426757807,475.5286254882813,434.5805358886719
216.7614898681641,452.2104797363281,415.9788208007813
221.3361053466797,473.5737915039063,415.92913818359375
206.53585815429688,492.7828369140625,397.2975463867188
217.0522918701172,514.5850219726562,404.4559020996094
225.5535888671875,526.024658203125,416.7983093261719
224.03692626953125,530.522705078125,413.8899841308594
225.99261474609372,515.412841796875,408.9597778320313
220.3650054931641,511.3834838867188,407.26654052734375
219.6266326904297,503.45452880859375,412.5453796386719
215.84495544433597,532.3765869140625,429.6169128417969
227.6988525390625,560.3989868164062,433.53118896484375
227.02035522460935,566.8779907226562,429.5870361328125
226.281982421875,571.839599609375,415.4636535644531
225.27420043945312,591.8855590820312,413.0533447265625
230.79205322265625,589.419677734375,417.4656677246094
234.48391723632807,575.4933471679688,416.4895629882813
230.0636749267578,566.818115234375,423.0333251953125
229.5946807861328,590.79736328125,430.8021545410156
222.95928955078125,571.460205078125,409.8163146972656
223.98373413085935,582.1820068359375,416.3401489257813
224.7528839111328,553.141357421875,413.3421936035156
228.2690277099609,562.1360473632812,412.0437927246094
234.67198181152344,568.2356567382812,422.1435546875
242.74310302734372,612.7401733398438,436.544677734375
247.4978790283203,618.2708129882812,442.4428405761719
250.7642822265625,623.6851196289062,450.6863098144531
254.21051025390625,584.7297973632812,435.726318359375
255.30929565429688,599.27685546875,429.66845703125
